round,driver,lap,issued_s,label_s,control_selection_s,pair,new_compound,old_age,new_age,raw_step_s,control_step_s,relative_step_s,controls,control_n,placebo_relative_s,pretrend_corrected_s,control_mad_s,pre_traffic,post_traffic,pre_mean_s,post_mean_s,horizon,age,progress,race_laps,n_recent,spread,last_minus_median,median3_minus_last,median8_minus_last,slope,slope_h,kalman_minus_last,kalman_trend,kalman_h,last_delta,field_delta,soft,medium,hard,pace_scale,innovation,median5_minus_last,mean3_minus_last,mean8_minus_last,field_relative,field_spread,trend_change,history_span,position,track_temp_c,air_temp_c,track_temp_change_c,weather_missing,rainfall,humidity_pct,wind_speed_ms,traffic_close,traffic_near,traffic_gap_s,traffic_missing,traffic_change,thermal_age,traffic_age,field_laps_log,target_lap,segment,compound,current_s,stint_pace_loss,stint_relative_loss,anchor_age,anchor_span,anchor_traffic_change,anchor_traffic_missing,mean,existing_factorized,age_a16_seconds,age_a16_normalized,age_a64_seconds,age_a64_normalized,age_a256_seconds,age_a256_normalized,state_a16_seconds,state_a16_normalized,state_a64_seconds,state_a64_normalized,state_a256_seconds,state_a256_normalized,environment_a16_seconds,environment_a16_normalized,environment_a64_seconds,environment_a64_normalized,environment_a256_seconds,environment_a256_normalized,environment_a64_balanced,environment_a256_balanced
4,PIA,27,6264.02,6841.97,6841.97,MEDIUM>HARD,HARD,27,2,1.928666666666686,-0.0330000000000012,1.9616666666666875,"VER,LEC,RUS,STR,ALO",5,-0.7646666666666846,2.726333333333372,0.1853333333333324,0.065379,0.368106,94.19066666666669,92.262,1,27.0,0.4736842105263157,57,8,0.2154999999999987,0.0,0.1209999999999951,-0.0979999999999989,0.0742500000000004,0.0742500000000004,0.0921692801063756,0.0310583249902466,0.0310583249902466,-0.1209999999999951,-0.1209999999999951,0,1,0,93.95,-0.150952419696523,0.0,0.2406666666666694,-0.0832500000000067,-1.0339999999999918,1.0400000000000065,-0.0431916750097538,7.0,2.0,37.3,27.7,0.5,0,0,67.4,2.4,0.069149,0.132979,11.872433,0,0.005319,2.483999999999997,0.07468092,6.202535517187923,28,8,MEDIUM,93.95,0.612000000000009,0.7279999999999991,20.0,7.0,-0.6873900000000002,0,0.9383589743589794,0.9168697636789148,0.93567512224274,0.9750564522811379,0.8954883872075369,0.9169973016120938,0.9108034413702979,0.9261362214491738,1.186292306644567,1.2525593151154348,0.9700406499005947,1.0054844049144376,0.9266425467966577,0.946940089381847,0.8945660176013417,0.9543240751887537,0.8596963271186011,0.8988865382753248,0.8862935366823683,0.909556987301465,0.8619394003677799,1.026561996238416
4,SAI,27,6283.199,6841.97,6841.97,MEDIUM>HARD,HARD,27,2,2.0670000000000077,-0.0330000000000012,2.1000000000000085,"STR,ALO,VER,LEC,RUS",5,-0.7833333333333314,2.88333333333334,0.1853333333333324,0.2334423333333333,0.156543,95.425,93.358,1,27.0,0.4736842105263157,57,8,0.1835000000000022,0.0,0.4549999999999983,-0.0210000000000007,0.0490999999999985,0.0490999999999985,0.3629062757046597,0.0394690238535017,0.0394690238535017,-1.293999999999997,-0.2055000000000006,0,1,0,94.842,-0.5943583412765037,0.0,0.5829999999999984,0.1478749999999991,-0.0955000000000012,1.036999999999999,-0.0096309761464968,7.0,9.0,37.3,27.7,-0.2000000000000028,0,0,67.4,2.4,0.2,0.752632,1.331684,0,-0.2375,2.483999999999997,0.216,6.2166061010848646,28,8,MEDIUM,94.842,0.578000000000003,0.6093333333333296,20.0,7.0,0.152555,0,0.9383589743589794,0.8980743025715949,0.93567512224274,0.9843140398855529,0.8954883872075369,0.9257036517242598,0.9108034413702979,0.9349293402307882,1.3053978724752786,1.416973244596274,1.0092248911564354,1.0689387509947,0.9379694140516533,0.9720391358876013,0.4568980856260031,0.4909858679211915,0.6752354971543715,0.7133484881011781,0.8270577339901846,0.8572165608600316,0.7067909310159324,0.9691499594852839
4,PER,28,6408.265,6939.657,6939.657,MEDIUM>HARD,HARD,28,2,1.4323333333333466,0.1546666666666709,1.2776666666666756,"STR,ALO,VER,RUS,LEC",5,-0.1766666666666765,1.454333333333352,0.3613333333333344,0.0742763333333333,0.0630569999999999,96.52733333333332,95.09499999999998,1,28.0,0.4912280701754385,57,8,0.1694999999999993,0.5339999999999918,-0.5339999999999918,-0.4664999999999963,0.0487500000000018,0.0487500000000018,-0.3150644079873927,0.0217409397061855,0.0217409397061855,0.5339999999999918,-0.099499999999999,0,1,0,96.919,0.5004758175863628,-0.5339999999999918,-0.3916666666666657,-0.4116250000000008,2.2369999999999948,1.2624999999999955,-0.0270090602938163,7.0,15.0,37.8,27.8,0.3999999999999986,0,0,66.9,2.1,0.07732,0.123711,5.742775,0,-0.006013,3.135999999999997,0.0865983999999999,6.263398262591624,29,8,MEDIUM,96.919,0.0403333333333222,0.1233333333333348,19.0,9.0,0.0034643333333333,0,0.9383589743589794,1.3038206494191944,0.9548195927437247,1.0281274686594395,0.9066620336624691,0.9585598042261665,0.9150135135538565,0.9600858522430263,1.4365519377017812,1.5240387855663937,1.1155955929792216,1.173022051784532,0.9842059791526296,1.031185719456004,0.9402012815424976,1.0098770500603529,0.9371553587774308,0.9968690030246121,0.9283810947253147,0.977826659189241,0.9501407614904973,1.0813181909571326
4,COL,30,6556.866,7134.628,7134.628,MEDIUM>HARD,HARD,30,2,1.213000000000008,-0.2406666666666552,1.453666666666663,"BEA,VER,STR,RUS,ALO",5,-0.0283333333333501,1.4820000000000135,0.5410000000000394,0.0690363333333333,0.0716843333333333,94.302,93.089,1,30.0,0.5263157894736842,57,8,0.0790000000000006,-0.0830000000000126,0.1310000000000002,0.0280000000000057,0.0250714285714285,0.0250714285714285,-0.0028084976690365,-0.0239616943616266,-0.0239616943616266,-0.1310000000000002,-0.0859999999999985,0,1,0,94.192,0.0044180532585045,0.0830000000000126,0.1100000000000136,0.0106250000000045,0.075499999999991,1.3699999999999974,-0.0490331229330551,7.0,4.0,38.8,27.9,0.7999999999999972,0,0,66.4,0.0,0.069149,0.12234,5.845702,0,0.0056569999999999,4.559999999999997,0.0829788,6.309918278226516,31,8,MEDIUM,94.192,-0.3856666666666513,0.143500000000003,20.0,10.0,-0.1609089999999999,0,0.9383589743589794,1.0098155448691237,0.99392771678115,1.0433861526103068,0.9297016456825742,0.956793856578193,0.9237266541471671,0.9424841132740711,1.2596814687146654,1.32106562639541,1.0014256565869246,1.0356911240884898,0.9387957517776236,0.9604433538342091,0.7140561277985609,0.7678751547257665,0.7964079500830743,0.8358364203528643,0.8704222040756281,0.8957817945117821,0.809398651187768,1.0142335657697663
4,OCO,30,6576.641,7134.628,7134.628,MEDIUM>HARD,HARD,30,2,1.5846666666666491,-0.2406666666666552,1.8253333333333048,"STR,ALO,BEA,VER,RUS",5,-0.1326666666666511,1.957999999999956,0.5410000000000394,0.1308899999999999,0.065603,95.46233333333332,93.87766666666668,1,30.0,0.5263157894736842,57,8,0.099499999999999,-0.0750000000000028,0.0750000000000028,0.0049999999999954,0.056999999999996,0.056999999999996,0.0563981231702399,0.0218746155350983,0.0218746155350983,-0.1329999999999955,-0.1210000000000093,0,1,0,95.393,-0.0887199995188723,0.0750000000000028,0.0693333333333328,-0.0825000000000102,1.3319999999999936,1.3319999999999936,-0.0351253844648977,7.0,9.0,38.8,27.9,0.7999999999999972,0,0,66.4,0.0,0.068063,0.13089,6.857833,0,-0.005235,4.559999999999997,0.0816756,6.318968113746434,31,8,MEDIUM,95.393,0.3646666666666647,0.784499999999999,20.0,10.0,-0.1720313333333333,0,0.9383589743589794,1.0911733422671581,0.99392771678115,1.0566899020718852,0.9297016456825742,0.968993506460884,0.9237266541471671,0.9545013060297423,1.414533890868285,1.5011016584555785,1.0787167782813842,1.1282006544662855,0.966999128405215,1.0012714902619213,0.8067361992116953,0.8719237016915959,0.8544436056707313,0.905059892128704,0.8944504360234667,0.9312661365064785,0.8541215898115957,1.0359538866682836
4,BOR,31,6676.028,7233.29,7233.29,MEDIUM>HARD,HARD,31,2,1.4006666666666518,-0.2623333333333448,1.6629999999999967,"STR,BEA,ALO,ALB,LEC",5,-0.3653333333333393,2.028333333333336,0.269999999999996,0.070056,0.0693953333333333,95.08433333333332,93.68366666666668,1,31.0,0.543859649122807,57,8,0.0275000000000034,0.1779999999999972,-0.1779999999999972,-0.191999999999993,0.0159999999999982,0.0159999999999982,-0.2041971676836311,-0.021144975534864,-0.021144975534864,0.1779999999999972,-0.0909999999999939,0,1,0,95.204,0.3174137806913535,-0.1779999999999972,-0.1196666666666601,-0.1557499999999976,1.4199999999999875,0.9200000000000016,-0.0371449755348622,7.0,9.0,38.9,28.0,0.1000000000000014,0,0,66.6,1.7,0.068063,0.282723,3.742947,0,-0.0003579999999999,4.835999999999998,0.08439812,6.35088571671474,32,8,MEDIUM,95.204,-0.7240000000000038,0.267833333333319,19.0,12.0,-0.4178913333333333,0,0.9383589743589794,1.2106860232322931,1.0138908590741427,1.077394206456156,0.941564182700306,0.9801849440926376,0.9282278916407013,0.957522403206462,1.4300004817234706,1.505613515618887,1.087968533259719,1.1317755464509636,0.9710256331459649,1.0022685923152597,0.8604136552610003,0.9353532397105404,0.8880719673134834,0.944144764788372,0.9070995861454043,0.9447037554338913,0.8768012821531065,1.0447645973235582
4,STR,36,7199.423,7726.412,7726.412,SOFT>SOFT,SOFT,18,2,1.7220000000000084,-0.1440000000000054,1.8660000000000136,"BOT,LIN,BEA,OCO,ALB",5,-1.2309999999999943,3.0970000000000084,0.2463333333333253,0.094229,0.063158,96.79333333333334,95.07133333333331,1,18.0,0.631578947368421,57,8,0.2184999999999988,0.1689999999999969,0.0,-0.331000000000003,0.0857500000000014,0.0857500000000014,-0.1540591146134033,0.005109976519886,0.005109976519886,-2.4950000000000045,-0.093500000000013,1,0,0,96.018,0.2716071869875094,-0.1689999999999969,0.7753333333333359,-0.03125,2.2480000000000047,0.5024999999999977,-0.0806400234801154,7.0,17.0,39.2,27.9,0.1000000000000014,0,0,67.7,0.0,0.0625,0.302083,3.343526,0,-0.09486,3.0240000000000022,0.045,6.511745329644728,37,9,SOFT,96.018,0.8723333333333443,1.954666666666668,8.0,10.0,0.031729,0,0.9383589743589794,0.5545416195765328,0.004938774063037443,0.044378822095691814,0.36510416114352795,0.38021566048597893,0.7277973228564516,0.7526152460426779,0.30468408862146645,0.3857504074943413,0.42999480089434305,0.4607868340985136,0.7411862618395563,0.7695486097302676,-9.445615861033357,-9.356700226290354,-6.102675590591462,-6.20618499328586,-1.9344507229058685,-1.9907405145442654,-4.947712274807129,-1.0056964005676554
4,ALO,40,7567.875,8122.711,8122.711,MEDIUM>SOFT,SOFT,40,2,2.441666666666663,-0.1913333333333184,2.6329999999999814,"PER,LIN,ALB,OCO,BEA",5,-0.4410000000000025,3.073999999999984,0.0813333333333332,0.1507456666666666,0.460286,96.99366666666668,94.552,1,40.0,0.7017543859649122,57,8,0.1569999999999964,1.1589999999999918,-0.8469999999999942,-1.1664999999999992,0.1265714285714282,0.1265714285714282,-0.7445714076873458,0.0871418628896674,0.0871418628896674,1.3229999999999933,0.0799999999999983,0,1,0,97.717,1.146818876086286,-1.1589999999999918,-0.7233333333333292,-1.106375,3.7055000000000007,0.7519999999999953,-0.0394295656817608,7.0,15.0,39.4,28.0,0.1999999999999957,0,0,67.7,0.8,0.328205,0.65641,1.262288,0,0.266029,7.039999999999997,0.525128,6.610696044717759,41,8,MEDIUM,97.717,0.3283333333333473,1.414500000000004,19.0,21.0,-0.5434300000000001,0,0.9383589743589794,1.7000095519500178,0.8908710654863597,0.9349545489484029,0.9646179930074296,1.0188204819226727,0.9541312490371368,1.0073898958902108,1.6950335792558175,1.7057432833457644,1.247936783894953,1.2700223108942204,1.044366712561083,1.0857726731011683,0.8288314724345374,0.882907796047492,0.9629360561069895,1.0201409695350967,0.9657436855719199,1.020009735166531,1.0979834389657872,1.1864385041853207
6,OCO,8,3976.972,4422.136,4422.136,MEDIUM>HARD,HARD,8,2,1.8826666666666512,0.4803333333333341,1.402333333333317,"COL,LIN,STR,ALO,SAI",5,,,0.3179999999999978,,,79.53699999999999,77.65433333333334,1,8.0,0.1025641025641025,78,7,0.3849999999999909,-0.2599999999999909,0.2599999999999909,0.3849999999999909,-0.3350000000000032,-0.3350000000000032,0.0310473876767076,-0.1967292231577108,-0.1967292231577108,-0.3849999999999909,-0.2049999999999983,0,1,0,79.322,-0.0569895936147872,0.2599999999999909,0.2149999999999892,0.7555714285714288,0.4609999999999985,0.9200000000000016,0.1382707768422924,6.0,15.0,43.8,24.1,0.0,0,0,58.7,1.2,0.0,0.0,20.0,1,0.0,2.815999999999999,0.0,5.099866427824199,9,1,MEDIUM,79.322,-0.2176666666666733,0.1508333333333383,5.0,3.0,-0.4047113333333333,1,1.1279139784946248,0.3310531477318356,0.307297386525091,0.2551334337529052,0.6681605747679713,0.556826265974468,0.9434876564258751,0.7895309662052012,-0.8069256854118807,-0.5975592817306503,0.07856548370063376,0.11839606331138776,0.7065184417575424,0.6149449450254875,-0.15176030524975004,-0.08006349092377096,0.47699760258823376,0.4367914396897034,0.8533750258119177,0.7331603881174057,0.5217968042750825,0.8081789881051948
6,HUL,11,4212.078,4668.054,4668.054,MEDIUM>HARD,HARD,11,2,2.879333333333335,0.1353333333333353,2.744,"LIN,COL,SAI,STR,ALO",5,-0.3236666666666679,3.067666666666668,0.529666666666671,,,79.279,76.39966666666666,1,11.0,0.141025641025641,78,8,0.3215000000000003,-0.659000000000006,0.659000000000006,1.015500000000003,-0.1306333333333327,-0.1306333333333327,0.3600786833991236,-0.1581517875737571,-0.1581517875737571,-1.0360000000000014,0.3639999999999901,0,1,0,78.714,-0.6029882613130724,0.659000000000006,0.5649999999999977,0.8739999999999952,0.1359999999999956,1.0480000000000018,-0.0275184542404244,7.0,12.0,43.6,24.1,-0.2999999999999971,0,0,57.0,1.0,0.0,0.0,20.0,1,0.0,3.7840000000000007,0.0,5.41164605185504,12,1,MEDIUM,78.714,-0.6890000000000072,0.2406666666666647,5.0,6.0,-0.6541666666666667,1,1.1279139784946248,0.3053146331434835,0.451107343265162,0.37396040204129827,0.7425085796852937,0.6150918640140683,0.9718467968806022,0.8074310223153336,-1.402268993562108,-1.11722834592092,-0.2923086096886507,-0.21793267861762944,0.5690596644019448,0.4841546066244992,-0.8631741723847093,-0.6894958353151847,0.06664986956097785,0.07107265092657551,0.703543369799117,0.5925639925561959,0.2965779338254817,0.7633404967112353
6,HAM,27,5412.943,5920.031,5920.031,MEDIUM>HARD,HARD,27,2,1.061333333333323,0.1200000000000045,0.9413333333333184,"PIA,GAS,NOR,BOR,ANT",5,-0.4746666666666641,1.4159999999999826,0.1469999999999913,,,77.98233333333333,76.921,1,27.0,0.3461538461538461,78,8,0.3695000000000021,0.441999999999993,-0.2369999999999947,-0.6680000000000064,0.1695000000000011,0.1695000000000011,-0.2429749028474219,0.0995307924757382,0.0995307924757382,0.2369999999999947,0.0564999999999997,0,1,0,78.225,0.3742307002939782,-0.441999999999993,-0.2426666666666648,-0.6557499999999976,-0.6020000000000039,0.3004999999999995,-0.0699692075242628,7.0,2.0,43.7,24.2,0.0,0,0,59.5,1.5,0.0,0.0,20.0,1,0.0,9.396000000000004,0.0,6.282266746896006,28,1,MEDIUM,78.225,1.036999999999992,1.9788333333333317,5.0,22.0,-0.0111783333333333,1,1.1279139784946248,1.3591742325770215,1.266765483867901,1.0550202448645247,1.1973743970804085,0.993531987895683,1.1510922914158057,0.9537129679268397,0.6103107526759621,0.5925357400898302,0.8255786071197369,0.7183002490167917,1.0152556358914548,0.8512648420810519,0.8763826504354699,0.7616018146673141,1.1098701085095883,0.9371767063145983,1.1462964984581863,0.9557074980233724,1.0294867653218318,1.0907098331469196
6,RUS,30,5680.957,6156.414,6156.414,MEDIUM>HARD,HARD,30,2,1.8996666666666613,-1.329666666666668,3.2293333333333294,"BOR,OCO,PER,PIA,LAW",5,0.6713333333333509,2.5579999999999785,0.2540000000000049,,,78.74433333333333,76.84466666666667,1,30.0,0.3846153846153846,78,8,0.1104999999999947,-0.0120000000000004,0.0,0.0914999999999963,-0.046214285714284,-0.046214285714284,0.1787738686941651,-0.0010341313039962,-0.0010341313039962,0.0379999999999967,0.0379999999999967,0,1,0,78.753,-0.2753438193087305,0.0120000000000004,-0.0086666666666701,0.2080000000000126,-0.1189999999999997,0.3790000000000049,0.0451801544102878,7.0,5.0,43.5,24.4,-0.2000000000000028,0,0,59.6,1.5,0.0,0.0,20.0,1,0.0,10.2,0.0,6.398594934535208,31,1,MEDIUM,78.753,1.093666666666664,2.155666666666676,5.0,25.0,-0.0203393333333333,1,1.1279139784946248,1.2344563526332526,1.4325118936735999,1.2022510184894724,1.2947776005156766,1.0828943412652496,1.1902639842888902,0.9935395309347784,0.5545561288918657,0.5427049436638204,0.8317786856243982,0.7307014160964299,1.0154329975646044,0.8596148120853491,0.8052333772441371,0.7078140720567981,1.0919081728125863,0.9320352805584027,1.140714107963341,0.9602433572034224,0.9978076099411908,1.0570197973327229
6,HAD,31,5759.168,6236.085,6236.085,MEDIUM>HARD,HARD,31,2,0.6216666666666697,-0.4540000000000077,1.0756666666666774,"LAW,OCO,STR,BOR,PIA",5,0.452666666666687,0.6229999999999905,0.4823333333333295,,,78.78366666666666,78.16199999999999,1,31.0,0.3974358974358974,78,8,0.0955000000000012,-0.1029999999999944,0.1029999999999944,0.1239999999999952,-0.0402499999999982,-0.0402499999999982,0.146512691750047,-0.0136844420074213,-0.0136844420074213,-0.1029999999999944,-0.0210000000000007,0,1,0,78.715,-0.2256557832431838,0.1029999999999944,0.0686666666666582,0.1980000000000075,0.0,0.3319999999999936,0.0265655579925768,7.0,4.0,43.7,24.3,0.2000000000000028,0,0,59.7,0.7,0.0,0.0,20.0,1,0.0,10.788000000000004,0.0,6.428105272684596,32,1,MEDIUM,78.715,1.2639999999999958,2.3410000000000037,5.0,26.0,-0.0279256666666666,1,1.1279139784946248,1.2979943307682533,1.4888349527200972,1.2492713250437641,1.3281515377229245,1.1106900357016236,1.2037265386332399,1.0045343258051966,0.7147510070761856,0.6801773858288214,0.92055568197919,0.80788636118024,1.0478194540788892,0.8878190869228785,1.0013510570900634,0.8693535438871826,1.21434769256371,1.0338777665110057,1.1893973226026868,1.0009349726239458,1.0579123931799896,1.072859322850309
6,COL,34,6032.634,6478.295,6478.295,MEDIUM>HARD,HARD,34,2,2.221333333333348,-1.046999999999997,3.268333333333345,"LIN,SAI,LAW,HUL,PER",5,-0.5980000000000132,3.8663333333333583,0.7763333333333406,,,80.33033333333334,78.109,1,34.0,0.4358974358974359,78,8,0.3509999999999991,1.9849999999999997,-1.9849999999999997,-2.094999999999999,0.2034666666666666,0.2034666666666666,-1.43071278585478,0.14735129436085,0.14735129436085,1.9849999999999997,0.0925000000000011,0,1,0,81.727,1.9300119797644013,-1.9849999999999997,-1.3966666666666612,-1.942750000000004,2.8400000000000034,0.980000000000004,-0.0561153723058165,7.0,12.0,43.6,24.3,-0.1999999999999957,0,0,60.7,0.8,0.0,0.0,20.0,1,0.0,11.696000000000002,0.0,6.530877627725885,35,1,MEDIUM,81.727,0.2860000000000156,0.8960000000000055,5.0,29.0,-0.3849973333333333,1,1.1279139784946248,2.6702412249410434,1.6611628268908631,1.4483175974766853,1.4310353615658755,1.2438579822132256,1.2453417474304092,1.0798107831221972,1.5859351080165418,1.4394823693747303,1.4621523754096453,1.2808405076194376,1.2956343947661788,1.122528132367101,1.6356259474166515,1.4151227540911187,1.649369984443231,1.4260887081743692,1.4019979492504764,1.2114546054564987,1.494516840747074,1.3472060812474314
6,LEC,34,5958.736,6478.295,6478.295,MEDIUM>HARD,HARD,34,2,0.7996666666666528,-0.1853333333333466,0.9849999999999994,"BOR,PIA,ALO,GAS,STR",5,-0.5346666666666806,1.51966666666668,0.2929999999999921,,,77.83066666666666,77.031,1,34.0,0.4358974358974359,78,8,0.3374999999999915,0.2409999999999996,0.0,-0.3314999999999912,0.1041607142857119,0.1041607142857119,-0.1606003085517926,0.061600308558952,0.061600308558952,0.2409999999999996,0.2199999999999988,0,1,0,77.907,0.2473531480712125,-0.2409999999999996,-0.0763333333333378,-0.3983750000000015,-1.039500000000004,0.8445000000000036,-0.0425604057267599,7.0,2.0,43.8,24.4,0.0999999999999943,0,0,60.1,0.9,0.0,0.0,20.0,1,0.0,11.967999999999996,0.0,6.508769136971682,35,1,MEDIUM,77.907,0.2089999999999889,1.1821666666666697,5.0,29.0,-0.2966536666666666,1,1.1279139784946248,1.5376552713130511,1.6611628268908631,1.3806218149034726,1.4310353615658755,1.185718842246574,1.2453417474304092,1.0293393698618694,0.6090571647229841,0.582904033917904,0.8520126246171557,0.7336127306467675,1.035668621463687,0.8639273489619217,0.812402939927748,0.698282479127879,1.1258230310524788,0.9428081326321482,1.1706810939343875,0.9712360993051768,1.0166365259385206,1.0951393221642738
6,ANT,36,6091.995,6640.114,6640.114,MEDIUM>HARD,HARD,36,2,0.039666666666676,-0.6720000000000113,0.7116666666666873,"RUS,HAM,HAD,GAS,PIA",5,0.6753333333333273,0.0363333333333599,0.4676666666666591,,,76.58266666666667,76.54299999999999,1,36.0,0.4615384615384615,78,8,0.1699999999999946,-0.4320000000000021,0.0,0.4569999999999936,-0.0683333333333327,-0.0683333333333327,0.2122651964512556,-0.034467828849704,-0.034467828849704,0.164999999999992,0.1500000000000056,0,1,0,76.356,-0.326926309824131,0.4320000000000021,0.2266666666666736,0.3702499999999986,-2.616500000000002,0.9924999999999996,0.0338655044836287,7.0,1.0,43.7,24.1,0.1000000000000014,0,0,60.6,0.5,0.0,0.0,20.0,1,0.0,12.528000000000004,0.0,6.551080335043404,37,1,MEDIUM,76.356,-0.2280000000000086,0.7081666666666706,5.0,31.0,-0.0086863333333333,1,1.1279139784946248,1.0482005435246953,1.7789337397426084,1.4497243763581424,1.5019539544091685,1.2205237712368644,1.27411556222039,1.0326524520611362,0.415007335034563,0.42637024896011966,0.7565487765308863,0.6548697790726846,0.992542915682183,0.8183421680450119,0.6574157825828316,0.5750179071252968,1.0432081930648698,0.8695874309296691,1.1332186715741863,0.9277452171042392,0.911094238347193,1.0189725705036365
6,ALB,42,6665.4,7133.13,7133.13,MEDIUM>SOFT,SOFT,42,2,-3.1666666666666714,0.1563333333333503,-3.3230000000000217,"ALO,RUS,PIA,PER,LIN",5,0.5299999999999869,-3.8530000000000086,1.3796666666666797,,,79.66866666666667,82.83533333333334,1,42.0,0.5384615384615384,78,8,0.2274999999999991,0.0,-0.1200000000000045,-0.1744999999999947,0.0463571428571439,0.0463571428571439,0.0022463049967456,0.0238155839585802,0.0238155839585802,0.4269999999999925,-0.1939999999999884,0,1,0,79.851,-0.0035401986272773,0.0,-0.1823333333333323,0.1556250000000005,-0.2930000000000063,1.2039999999999935,-0.0225415588985637,7.0,10.0,42.8,23.9,0.1999999999999957,0,0,59.5,0.6,0.0,0.0,20.0,1,0.0,13.103999999999996,0.0,6.728628613084702,43,1,MEDIUM,79.851,0.0273333333333312,-0.0110000000000051,5.0,37.0,-0.253582,1,1.1279139784946248,1.290554609536772,2.0034986861864077,1.6526082600837195,1.661820178037421,1.3926805671157374,1.3464623418333277,1.136721102671148,1.3788979584085843,1.2282262623600406,1.380785415078998,1.20056906818241,1.2499864401849319,1.0703071063514014,1.605574717037904,1.359985321010394,1.6416996091806872,1.4001027683751164,1.3874128379647075,1.181492345251323,1.3684502828241252,1.2339011213499145
6,BOR,42,6722.271,7133.13,7133.13,HARD>MEDIUM,MEDIUM,41,2,4.298999999999992,2.503,1.7959999999999925,"RUS,PER,LIN,SAI,HUL",5,-0.7249999999999943,2.5209999999999866,0.8276666666666586,,,81.32533333333333,77.02633333333334,1,41.0,0.5384615384615384,78,8,0.6219999999999999,1.1310000000000002,-1.1310000000000002,-1.5759999999999934,0.2323333333333319,0.2323333333333319,-0.6818211933880605,0.2843776683386234,0.2843776683386234,1.36399999999999,0.2530000000000001,0,0,1,82.157,1.0587461274509309,-1.1310000000000002,-0.8316666666666634,-1.423249999999996,2.739999999999995,2.1569999999999965,0.0520443350052914,7.0,19.0,42.8,23.9,0.0,0,0,59.5,0.6,0.0,0.0,20.0,1,0.0,12.791999999999996,0.0,6.747586526829315,43,2,HARD,82.157,-0.0750000000000028,-0.25966666666667,5.0,36.0,0.0,1,1.1279139784946248,2.341158779849634,2.0682222581896186,1.8155460020749157,1.88341304774752,1.6624761660534106,1.4938942107797275,1.3134758163087967,1.412440446715936,1.3082328762407596,1.579037355378104,1.4056579186893217,1.433364193992821,1.2570016171653655,2.1899448615913903,2.029615361229586,1.8273293291636616,1.6424729834226144,1.4936221822622409,1.314804842116066,1.9139932870383527,1.6371912631133747
6,LAW,43,6731.984,7210.312,7210.312,MEDIUM>SOFT,SOFT,43,6,1.4820000000000135,-0.5433333333333223,2.025333333333336,"ALO,STR,PER,COL,RUS",5,-0.6829999999999927,2.7083333333333286,2.0093333333333163,,,79.74833333333333,78.26633333333332,1,43.0,0.5512820512820513,78,8,0.1505000000000009,0.6510000000000105,0.0,-0.7850000000000108,0.1184285714285695,0.1184285714285695,-0.2453160667691349,0.0370349441274988,0.0370349441274988,-1.6869999999999976,0.1480000000000103,0,1,0,79.403,0.4096178179360663,-0.6510000000000105,0.345333333333329,-0.4083750000000208,-0.0109999999999956,2.1539999999999964,-0.0813936273010706,7.0,9.0,42.8,23.9,0.0,0,0,59.5,0.6,0.0,0.0,20.0,1,0.0,13.415999999999997,0.0,6.74993119378857,44,1,MEDIUM,79.403,0.2363333333333344,0.1581666666666592,5.0,38.0,-0.3058403333333333,1,1.1279139784946248,1.73814236678701,2.0669861306653896,1.697500532755417,1.7008608695636651,1.418328240323081,1.3624180529356302,1.1440812427025968,1.4114212913089574,1.2396769293862786,1.319109908462905,1.1271174258999404,1.2201772405812048,1.0320200929735166,1.4775709907840255,1.24248636396786,1.5301303071516426,1.2876898713025748,1.3450727508720837,1.1330756630174015,1.3591982698102498,1.2581815331427477
6,GAS,44,6791.199,7289.665,7289.665,MEDIUM>HARD,HARD,44,2,-0.4243333333333368,0.0913333333333383,-0.5156666666666752,"HAD,STR,ALO,HAM,RUS",5,0.9429999999999978,-1.458666666666673,1.8316666666666777,,,78.78066666666666,79.205,1,44.0,0.5641025641025641,78,8,0.1045000000000087,-0.132000000000005,0.0,0.1644999999999896,-0.0465833333333331,-0.0465833333333331,0.1400108862013951,0.0250171652182255,0.0250171652182255,-0.132000000000005,-0.2149999999999963,0,1,0,78.777,-0.2156413022499776,0.132000000000005,0.0036666666666604,0.166000000000011,-0.6329999999999956,1.8400000000000036,0.0716004985515586,7.0,5.0,43.0,23.9,0.2000000000000028,0,0,60.3,1.0,0.0,0.0,20.0,1,0.0,14.08,0.0,6.763884908562435,45,1,MEDIUM,78.777,-0.059666666666672,0.1383333333333402,5.0,39.0,-0.13237,1,1.1279139784946248,1.9302206045084884,2.2743703528481967,1.9150032481561214,1.8046681191250653,1.5165788461449186,1.3975615113276203,1.1708193849588866,1.7905510867713805,1.5983082429013082,1.5727498345183957,1.3660299390153392,1.3138978311648333,1.116450237017212,1.962982463376672,1.6842953597056725,1.8152829004380184,1.5470249591758496,1.4502054760081746,1.2250621642158617,1.4521637368462077,1.2348543772244305
