round,driver,lap,issued_s,label_s,control_selection_s,pair,new_compound,old_age,new_age,raw_step_s,control_step_s,relative_step_s,controls,control_n,placebo_relative_s,pretrend_corrected_s,control_mad_s,pre_traffic,post_traffic,pre_mean_s,post_mean_s,horizon,age,progress,race_laps,n_recent,spread,last_minus_median,median3_minus_last,median8_minus_last,slope,slope_h,kalman_minus_last,kalman_trend,kalman_h,last_delta,field_delta,soft,medium,hard,pace_scale,innovation,median5_minus_last,mean3_minus_last,mean8_minus_last,field_relative,field_spread,trend_change,history_span,position,track_temp_c,air_temp_c,track_temp_change_c,weather_missing,rainfall,humidity_pct,wind_speed_ms,traffic_close,traffic_near,traffic_gap_s,traffic_missing,traffic_change,thermal_age,traffic_age,field_laps_log,target_lap,segment,compound,current_s,stint_pace_loss,stint_relative_loss,anchor_age,anchor_span,anchor_traffic_change,anchor_traffic_missing,mean,existing_factorized,age_a16_seconds,age_a16_normalized,age_a64_seconds,age_a64_normalized,age_a256_seconds,age_a256_normalized,state_a16_seconds,state_a16_normalized,state_a64_seconds,state_a64_normalized,state_a256_seconds,state_a256_normalized,environment_a16_seconds,environment_a16_normalized,environment_a64_seconds,environment_a64_normalized,environment_a256_seconds,environment_a256_normalized,environment_a64_balanced,environment_a256_balanced
4,PIA,27,6264.02,6841.97,6841.97,MEDIUM>HARD,HARD,27,2,1.928666666666686,-0.0330000000000012,1.9616666666666875,"VER,LEC,RUS,STR,ALO",5,-0.7646666666666846,2.726333333333372,0.1853333333333324,0.065379,0.368106,94.19066666666669,92.262,1,27.0,0.4736842105263157,57,8,0.2154999999999987,0.0,0.1209999999999951,-0.0979999999999989,0.0742500000000004,0.0742500000000004,0.0921692801063756,0.0310583249902466,0.0310583249902466,-0.1209999999999951,-0.1209999999999951,0,1,0,93.95,-0.150952419696523,0.0,0.2406666666666694,-0.0832500000000067,-1.0339999999999918,1.0400000000000065,-0.0431916750097538,7.0,2.0,37.3,27.7,0.5,0,0,67.4,2.4,0.069149,0.132979,11.872433,0,0.005319,2.483999999999997,0.07468092,6.202535517187923,28,8,MEDIUM,93.95,0.612000000000009,0.7279999999999991,20.0,7.0,-0.6873900000000002,0,1.016153846153848,1.0356176370156613,0.9818761557688969,1.009768384446537,0.9536876806432607,0.9670182322001739,0.9806091722598144,0.9907087056829507,1.2701791792683061,1.3259200183200048,1.0384518975042836,1.0653121919593551,0.9988619717496986,1.0135777598249458,1.086339482951035,1.1420993701604891,0.9695732264774426,1.0028103156950139,0.9690587697045895,0.9874931874467868,1.023289348316614,1.1672890514088765
4,SAI,27,6283.199,6841.97,6841.97,MEDIUM>HARD,HARD,27,2,2.0670000000000077,-0.0330000000000012,2.1000000000000085,"STR,ALO,VER,LEC,RUS",5,-0.7833333333333314,2.88333333333334,0.1853333333333324,0.2334423333333333,0.156543,95.425,93.358,1,27.0,0.4736842105263157,57,8,0.1835000000000022,0.0,0.4549999999999983,-0.0210000000000007,0.0490999999999985,0.0490999999999985,0.3629062757046597,0.0394690238535017,0.0394690238535017,-1.293999999999997,-0.2055000000000006,0,1,0,94.842,-0.5943583412765037,0.0,0.5829999999999984,0.1478749999999991,-0.0955000000000012,1.036999999999999,-0.0096309761464968,7.0,9.0,37.3,27.7,-0.2000000000000028,0,0,67.4,2.4,0.2,0.752632,1.331684,0,-0.2375,2.483999999999997,0.216,6.2166061010848646,28,8,MEDIUM,94.842,0.578000000000003,0.6093333333333296,20.0,7.0,0.152555,0,1.016153846153848,1.054587545842178,0.9818761557688969,1.0193555414335123,0.9536876806432607,0.9761995016320266,0.9806091722598144,1.000114902228658,1.4003900900910105,1.503652143742045,1.0782836012702375,1.1304362028338137,1.0101764322190885,1.0394483936492376,0.5510068636755038,0.5733322429053095,0.7512307812140115,0.7814317230681158,0.9005765644335775,0.9259599182532595,0.8548987470208496,1.1064708569801425
4,PER,28,6408.265,6939.657,6939.657,MEDIUM>HARD,HARD,28,2,1.4323333333333466,0.1546666666666709,1.2776666666666756,"STR,ALO,VER,RUS,LEC",5,-0.1766666666666765,1.454333333333352,0.3613333333333344,0.0742763333333333,0.0630569999999999,96.52733333333332,95.09499999999998,1,28.0,0.4912280701754385,57,8,0.1694999999999993,0.5339999999999918,-0.5339999999999918,-0.4664999999999963,0.0487500000000018,0.0487500000000018,-0.3150644079873927,0.0217409397061855,0.0217409397061855,0.5339999999999918,-0.099499999999999,0,1,0,96.919,0.5004758175863628,-0.5339999999999918,-0.3916666666666657,-0.4116250000000008,2.2369999999999948,1.2624999999999955,-0.0270090602938163,7.0,15.0,37.8,27.8,0.3999999999999986,0,0,66.9,2.1,0.07732,0.123711,5.742775,0,-0.006013,3.135999999999997,0.0865983999999999,6.263398262591624,29,8,MEDIUM,96.919,0.0403333333333222,0.1233333333333348,19.0,9.0,0.0034643333333333,0,1.016153846153848,1.3277010480013973,1.000562892280531,1.0632642760859954,0.9647533862373825,1.0099214059336998,0.9847911071529994,1.0266222753735745,1.4313628488026133,1.5022074066164683,1.151553180282316,1.199081483569992,1.0470838211135232,1.0896551368273883,1.0181036461230952,1.0791904813978592,1.0028328629977814,1.055798604182072,0.9985819554798955,1.044472435953746,1.0859063397153157,1.2162124453510956
4,COL,30,6556.866,7134.628,7134.628,MEDIUM>HARD,HARD,30,2,1.213000000000008,-0.2406666666666552,1.453666666666663,"BEA,VER,STR,RUS,ALO",5,-0.0283333333333501,1.4820000000000135,0.5410000000000394,0.0690363333333333,0.0716843333333333,94.302,93.089,1,30.0,0.5263157894736842,57,8,0.0790000000000006,-0.0830000000000126,0.1310000000000002,0.0280000000000057,0.0250714285714285,0.0250714285714285,-0.0028084976690365,-0.0239616943616266,-0.0239616943616266,-0.1310000000000002,-0.0859999999999985,0,1,0,94.192,0.0044180532585045,0.0830000000000126,0.1100000000000136,0.0106250000000045,0.075499999999991,1.3699999999999974,-0.0490331229330551,7.0,4.0,38.8,27.9,0.7999999999999972,0,0,66.4,0.0,0.069149,0.12234,5.845702,0,0.0056569999999999,4.559999999999997,0.0829788,6.309918278226516,31,8,MEDIUM,94.192,-0.3856666666666513,0.143500000000003,20.0,10.0,-0.1609089999999999,0,1.016153846153848,1.1367571242718362,1.0389372884283252,1.0764152165114456,0.9876533796220204,1.0063217631589312,0.9934738011862362,1.0070258885106946,1.3388944024064153,1.3892977604042114,1.0743604969491698,1.1003333503639472,1.0131048787951473,1.0294426390432445,0.9610826961070174,1.0148735126449993,0.9319282178854699,0.9672484551421054,0.9612066468564009,0.982442646297647,0.9904494856885891,1.1611402305475196
4,OCO,30,6576.641,7134.628,7134.628,MEDIUM>HARD,HARD,30,2,1.5846666666666491,-0.2406666666666552,1.8253333333333048,"STR,ALO,BEA,VER,RUS",5,-0.1326666666666511,1.957999999999956,0.5410000000000394,0.1308899999999999,0.065603,95.46233333333332,93.87766666666668,1,30.0,0.5263157894736842,57,8,0.099499999999999,-0.0750000000000028,0.0750000000000028,0.0049999999999954,0.056999999999996,0.056999999999996,0.0563981231702399,0.0218746155350983,0.0218746155350983,-0.1329999999999955,-0.1210000000000093,0,1,0,95.393,-0.0887199995188723,0.0750000000000028,0.0693333333333328,-0.0825000000000102,1.3319999999999936,1.3319999999999936,-0.0351253844648977,7.0,9.0,38.8,27.9,0.7999999999999972,0,0,66.4,0.0,0.068063,0.13089,6.857833,0,-0.005235,4.559999999999997,0.0816756,6.318968113746434,31,8,MEDIUM,95.393,0.3646666666666647,0.784499999999999,20.0,10.0,-0.1720313333333333,0,1.016153846153848,1.2108499383395057,1.0389372884283252,1.0901401047719161,0.9876533796220204,1.0191529211930943,0.9934738011862362,1.0198660245318147,1.4611341144862178,1.5354496561088156,1.1351334060283162,1.1759737966896278,1.0360362117662867,1.0654933350827214,1.0200609264681753,1.0859957010419412,0.9740192980234377,1.0210849072950103,0.9802778961838857,1.0137159030580398,1.0259061912541576,1.1806586588049082
4,BOR,31,6676.028,7233.29,7233.29,MEDIUM>HARD,HARD,31,2,1.4006666666666518,-0.2623333333333448,1.6629999999999967,"STR,BEA,ALO,ALB,LEC",5,-0.3653333333333393,2.028333333333336,0.269999999999996,0.070056,0.0693953333333333,95.08433333333332,93.68366666666668,1,31.0,0.543859649122807,57,8,0.0275000000000034,0.1779999999999972,-0.1779999999999972,-0.191999999999993,0.0159999999999982,0.0159999999999982,-0.2041971676836311,-0.021144975534864,-0.021144975534864,0.1779999999999972,-0.0909999999999939,0,1,0,95.204,0.3174137806913535,-0.1779999999999972,-0.1196666666666601,-0.1557499999999976,1.4199999999999875,0.9200000000000016,-0.0371449755348622,7.0,9.0,38.9,28.0,0.1000000000000014,0,0,66.6,1.7,0.068063,0.282723,3.742947,0,-0.0003579999999999,4.835999999999998,0.08439812,6.35088571671474,32,8,MEDIUM,95.204,-0.7240000000000038,0.267833333333319,19.0,12.0,-0.4178913333333333,0,1.016153846153848,1.292991207584196,1.0586198605617143,1.110302208030849,0.9994825131620263,1.0300861724360448,0.9979721609910062,1.0227084562556352,1.4616635748304443,1.5233796922429048,1.1429679245047009,1.1776656536396233,1.0400830980296487,1.0662952109392612,0.9169371819791676,0.9794335905674494,0.9454590950696691,0.9927461355834765,0.9745073464932485,1.0070912458171803,1.0100899964351535,1.1789718745022535
4,STR,36,7199.423,7726.412,7726.412,SOFT>SOFT,SOFT,18,2,1.7220000000000084,-0.1440000000000054,1.8660000000000136,"BOT,LIN,BEA,OCO,ALB",5,-1.2309999999999943,3.0970000000000084,0.2463333333333253,0.094229,0.063158,96.79333333333334,95.07133333333331,1,18.0,0.631578947368421,57,8,0.2184999999999988,0.1689999999999969,0.0,-0.331000000000003,0.0857500000000014,0.0857500000000014,-0.1540591146134033,0.005109976519886,0.005109976519886,-2.4950000000000045,-0.093500000000013,1,0,0,96.018,0.2716071869875094,-0.1689999999999969,0.7753333333333359,-0.03125,2.2480000000000047,0.5024999999999977,-0.0806400234801154,7.0,17.0,39.2,27.9,0.1000000000000014,0,0,67.7,0.0,0.0625,0.302083,3.343526,0,-0.09486,3.0240000000000022,0.045,6.511745329644728,37,9,SOFT,96.018,0.8723333333333443,1.954666666666668,8.0,10.0,0.031729,0,1.016153846153848,0.7323729881919021,0.4757399427495925,0.566450697226765,0.6271089381385182,0.6685092413854185,0.8659783512489861,0.8989109572698324,0.992907432834834,1.141401471457235,0.7555024869061729,0.8175567091489162,0.8956004242941983,0.9334863437109137,-2.067940750629745,-1.2032320122517488,-2.9867173450492466,-2.714287322285307,-0.9031517866568797,-0.8274991164939816,-3.0719858285769144,-0.4178889762991751
4,ALO,40,7567.875,8122.711,8122.711,MEDIUM>SOFT,SOFT,40,2,2.441666666666663,-0.1913333333333184,2.6329999999999814,"PER,LIN,ALB,OCO,BEA",5,-0.4410000000000025,3.073999999999984,0.0813333333333332,0.1507456666666666,0.460286,96.99366666666668,94.552,1,40.0,0.7017543859649122,57,8,0.1569999999999964,1.1589999999999918,-0.8469999999999942,-1.1664999999999992,0.1265714285714282,0.1265714285714282,-0.7445714076873458,0.0871418628896674,0.0871418628896674,1.3229999999999933,0.0799999999999983,0,1,0,97.717,1.146818876086286,-1.1589999999999918,-0.7233333333333292,-1.106375,3.7055000000000007,0.7519999999999953,-0.0394295656817608,7.0,15.0,39.4,28.0,0.1999999999999957,0,0,67.7,0.8,0.328205,0.65641,1.262288,0,0.266029,7.039999999999997,0.525128,6.610696044717759,41,8,MEDIUM,97.717,0.3283333333333473,1.414500000000004,19.0,21.0,-0.5434300000000001,0,1.016153846153848,1.6815369783109992,0.9070252308732624,0.9461106415266858,1.0176107005408976,1.0684432452562092,1.024116385239793,1.075793832690662,1.6136453331938314,1.6052001534722335,1.2788911909508642,1.2936485458282603,1.1092856554140238,1.148062474931783,0.7462182243452382,0.7855892950902352,0.9642513430200541,1.0132733775977532,1.018270849984346,1.0692754559359583,1.1661565456559468,1.3031901038457288
6,OCO,8,3976.972,4422.136,4422.136,MEDIUM>HARD,HARD,8,2,1.8826666666666512,0.4803333333333341,1.402333333333317,"COL,LIN,STR,ALO,SAI",5,,,0.3179999999999978,,,79.53699999999999,77.65433333333334,1,8.0,0.1025641025641025,78,7,0.3849999999999909,-0.2599999999999909,0.2599999999999909,0.3849999999999909,-0.3350000000000032,-0.3350000000000032,0.0310473876767076,-0.1967292231577108,-0.1967292231577108,-0.3849999999999909,-0.2049999999999983,0,1,0,79.322,-0.0569895936147872,0.2599999999999909,0.2149999999999892,0.7555714285714288,0.4609999999999985,0.9200000000000016,0.1382707768422924,6.0,15.0,43.8,24.1,0.0,0,0,58.7,1.2,0.0,0.0,20.0,1,0.0,2.815999999999999,0.0,5.099866427824199,9,1,MEDIUM,79.322,-0.2176666666666733,0.1508333333333383,5.0,3.0,-0.4047113333333333,1,1.1701612903225813,0.44867973095641134,0.4461824385331511,0.3692795094400682,0.751521160174589,0.6251456517302969,0.9980634815921858,0.83406111413425,-0.7934081119967253,-0.5916201059290638,0.13214663570001428,0.16208859252855926,0.7597431231547862,0.6591009265710704,-0.17937043442223732,-0.11038360777447488,0.5232663508025527,0.47326267467058736,0.9035763957242902,0.77430000890819,0.6189847834190134,0.9040790444308217
6,HUL,11,4212.078,4668.054,4668.054,MEDIUM>HARD,HARD,11,2,2.879333333333335,0.1353333333333353,2.744,"LIN,COL,SAI,STR,ALO",5,-0.3236666666666679,3.067666666666668,0.529666666666671,,,79.279,76.39966666666666,1,11.0,0.141025641025641,78,8,0.3215000000000003,-0.659000000000006,0.659000000000006,1.015500000000003,-0.1306333333333327,-0.1306333333333327,0.3600786833991236,-0.1581517875737571,-0.1581517875737571,-1.0360000000000014,0.3639999999999901,0,1,0,78.714,-0.6029882613130724,0.659000000000006,0.5649999999999977,0.8739999999999952,0.1359999999999956,1.0480000000000018,-0.0275184542404244,7.0,12.0,43.6,24.1,-0.2999999999999971,0,0,57.0,1.0,0.0,0.0,20.0,1,0.0,3.7840000000000007,0.0,5.41164605185504,12,1,MEDIUM,78.714,-0.6890000000000072,0.2406666666666647,5.0,6.0,-0.6541666666666667,1,1.1701612903225813,0.47221198369120754,0.5688993391070427,0.46950017323535054,0.8161353239948613,0.6746208310453418,1.0229233615862554,0.8486126629189944,-1.0785926947975397,-0.8475110866431863,-0.08395436536451206,-0.042594471554698546,0.6730104498548508,0.571258931539536,-0.6268972709430127,-0.4965126059894808,0.24704515360000656,0.22124622116412995,0.7992655334525351,0.672079153757933,0.45990380978941436,0.8767789512455609
6,HAM,27,5412.943,5920.031,5920.031,MEDIUM>HARD,HARD,27,2,1.061333333333323,0.1200000000000045,0.9413333333333184,"PIA,GAS,NOR,BOR,ANT",5,-0.4746666666666641,1.4159999999999826,0.1469999999999913,,,77.98233333333333,76.921,1,27.0,0.3461538461538461,78,8,0.3695000000000021,0.441999999999993,-0.2369999999999947,-0.6680000000000064,0.1695000000000011,0.1695000000000011,-0.2429749028474219,0.0995307924757382,0.0995307924757382,0.2369999999999947,0.0564999999999997,0,1,0,78.225,0.3742307002939782,-0.441999999999993,-0.2426666666666648,-0.6557499999999976,-0.6020000000000039,0.3004999999999995,-0.0699692075242628,7.0,2.0,43.7,24.2,0.0,0,0,59.5,1.5,0.0,0.0,20.0,1,0.0,9.396000000000004,0.0,6.282266746896006,28,1,MEDIUM,78.225,1.036999999999992,1.9788333333333317,5.0,22.0,-0.0111783333333333,1,1.1701612903225813,1.3683144253687076,1.2806019113992853,1.0636209205529124,1.2208455700291028,1.0105195403454836,1.1841751020440616,0.979315433747444,0.4903349084658072,0.48003526508832733,0.7986755973806082,0.6893636827446216,1.034875475395896,0.8644706150369655,0.654065151842883,0.562202119046685,1.040556509849927,0.8727393334427711,1.1487287754308473,0.9544480408684861,0.9788301729033636,1.1395999884863728
6,RUS,30,5680.957,6156.414,6156.414,MEDIUM>HARD,HARD,30,2,1.8996666666666613,-1.329666666666668,3.2293333333333294,"BOR,OCO,PER,PIA,LAW",5,0.6713333333333509,2.5579999999999785,0.2540000000000049,,,78.74433333333333,76.84466666666667,1,30.0,0.3846153846153846,78,8,0.1104999999999947,-0.0120000000000004,0.0,0.0914999999999963,-0.046214285714284,-0.046214285714284,0.1787738686941651,-0.0010341313039962,-0.0010341313039962,0.0379999999999967,0.0379999999999967,0,1,0,78.753,-0.2753438193087305,0.0120000000000004,-0.0086666666666701,0.2080000000000126,-0.1189999999999997,0.3790000000000049,0.0451801544102878,7.0,5.0,43.5,24.4,-0.2000000000000028,0,0,59.6,1.5,0.0,0.0,20.0,1,0.0,10.2,0.0,6.398594934535208,31,1,MEDIUM,78.753,1.093666666666664,2.155666666666676,5.0,25.0,-0.0203393333333333,1,1.1701612903225813,1.2734121440763109,1.4273229901392268,1.1950853167440643,1.3087061205663721,1.091945330366075,1.2199267130501295,1.0163900231466014,0.45305380853780186,0.448344574884885,0.8195990338430874,0.7160908152895448,1.041070700698551,0.878808344657079,0.6051493703965332,0.5288732958011269,1.034369337495606,0.8786307813678975,1.1471869426283248,0.962993645329065,0.9691828971408206,1.1137555226378806
6,HAD,31,5759.168,6236.085,6236.085,MEDIUM>HARD,HARD,31,2,0.6216666666666697,-0.4540000000000077,1.0756666666666774,"LAW,OCO,STR,BOR,PIA",5,0.452666666666687,0.6229999999999905,0.4823333333333295,,,78.78366666666666,78.16199999999999,1,31.0,0.3974358974358974,78,8,0.0955000000000012,-0.1029999999999944,0.1029999999999944,0.1239999999999952,-0.0402499999999982,-0.0402499999999982,0.146512691750047,-0.0136844420074213,-0.0136844420074213,-0.1029999999999944,-0.0210000000000007,0,1,0,78.715,-0.2256557832431838,0.1029999999999944,0.0686666666666582,0.1980000000000075,0.0,0.3319999999999936,0.0265655579925768,7.0,4.0,43.7,24.3,0.2000000000000028,0,0,59.7,0.7,0.0,0.0,20.0,1,0.0,10.788000000000004,0.0,6.428105272684596,32,1,MEDIUM,78.715,1.2639999999999958,2.3410000000000037,5.0,26.0,-0.0279256666666666,1,1.1701612903225813,1.3425268354901798,1.4772830039578926,1.236824156787487,1.338867185480004,1.1170287850711311,1.2322378273403787,1.0263900145084768,0.5815291970811692,0.5596868407525283,0.8924687219628105,0.7801466957297106,1.0682031645334362,0.9026733422159212,0.7842446808074681,0.6785571777475582,1.1470966003772618,0.9735446069586587,1.1920731261787774,1.0009319505047238,1.0352633414601307,1.1319687962520781
6,COL,34,6032.634,6478.295,6478.295,MEDIUM>HARD,HARD,34,2,2.221333333333348,-1.046999999999997,3.268333333333345,"LIN,SAI,LAW,HUL,PER",5,-0.5980000000000132,3.8663333333333583,0.7763333333333406,,,80.33033333333334,78.109,1,34.0,0.4358974358974359,78,8,0.3509999999999991,1.9849999999999997,-1.9849999999999997,-2.094999999999999,0.2034666666666666,0.2034666666666666,-1.43071278585478,0.14735129436085,0.14735129436085,1.9849999999999997,0.0925000000000011,0,1,0,81.727,1.9300119797644013,-1.9849999999999997,-1.3966666666666612,-1.942750000000004,2.8400000000000034,0.980000000000004,-0.0561153723058165,7.0,12.0,43.6,24.3,-0.1999999999999957,0,0,60.7,0.8,0.0,0.0,20.0,1,0.0,11.696000000000002,0.0,6.530877627725885,35,1,MEDIUM,81.727,0.2860000000000156,0.8960000000000055,5.0,29.0,-0.3849973333333333,1,1.1701612903225813,2.3921375031051104,1.6304160639746597,1.4188562620095662,1.4319991574511879,1.2419102698025644,1.2703581439509501,1.0994037946344675,1.2284936142980922,1.1088354783511352,1.3087628129075428,1.1359291299495171,1.2689879748209814,1.0940116213596387,1.1455673517815677,0.965669159634174,1.4367768207897802,1.2295909809573655,1.3513826059889236,1.1619679700595258,1.2972869906215858,1.3531440813635602
6,LEC,34,5958.736,6478.295,6478.295,MEDIUM>HARD,HARD,34,2,0.7996666666666528,-0.1853333333333466,0.9849999999999994,"BOR,PIA,ALO,GAS,STR",5,-0.5346666666666806,1.51966666666668,0.2929999999999921,,,77.83066666666666,77.031,1,34.0,0.4358974358974359,78,8,0.3374999999999915,0.2409999999999996,0.0,-0.3314999999999912,0.1041607142857119,0.1041607142857119,-0.1606003085517926,0.061600308558952,0.061600308558952,0.2409999999999996,0.2199999999999988,0,1,0,77.907,0.2473531480712125,-0.2409999999999996,-0.0763333333333378,-0.3983750000000015,-1.039500000000004,0.8445000000000036,-0.0425604057267599,7.0,2.0,43.8,24.4,0.0999999999999943,0,0,60.1,0.9,0.0,0.0,20.0,1,0.0,11.967999999999996,0.0,6.508769136971682,35,1,MEDIUM,77.907,0.2089999999999889,1.1821666666666697,5.0,29.0,-0.2966536666666666,1,1.1701612903225813,1.5628890772244952,1.6304160639746597,1.3525375311020746,1.4319991574511879,1.1838621678210184,1.2703581439509501,1.0480165848322762,0.5675934037008115,0.5394400878007103,0.8659411964815588,0.7406416846434908,1.0686201722377073,0.8888609933011609,0.6555155368653102,0.5581531584131781,1.0865224283924053,0.9058605262541689,1.1817070105239735,0.977959840859489,0.9922614946092614,1.1526495972667217
6,ANT,36,6091.995,6640.114,6640.114,MEDIUM>HARD,HARD,36,2,0.039666666666676,-0.6720000000000113,0.7116666666666873,"RUS,HAM,HAD,GAS,PIA",5,0.6753333333333273,0.0363333333333599,0.4676666666666591,,,76.58266666666667,76.54299999999999,1,36.0,0.4615384615384615,78,8,0.1699999999999946,-0.4320000000000021,0.0,0.4569999999999936,-0.0683333333333327,-0.0683333333333327,0.2122651964512556,-0.034467828849704,-0.034467828849704,0.164999999999992,0.1500000000000056,0,1,0,76.356,-0.326926309824131,0.4320000000000021,0.2266666666666736,0.3702499999999986,-2.616500000000002,0.9924999999999996,0.0338655044836287,7.0,1.0,43.7,24.1,0.1000000000000014,0,0,60.6,0.5,0.0,0.0,20.0,1,0.0,12.528000000000004,0.0,6.551080335043404,37,1,MEDIUM,76.356,-0.2280000000000086,0.7081666666666706,5.0,31.0,-0.0086863333333333,1,1.1701612903225813,1.1215786830410717,1.7352756451175084,1.4118169479982905,1.496311131005964,1.2133089652338762,1.2967641784626682,1.0489972099061788,0.38699918704767766,0.39688746685083304,0.7853241644639373,0.6755340648337136,1.032249626957544,0.8490194028309977,0.5229481050563725,0.45907410469333204,1.0206211121931745,0.8485716707596432,1.1508735774556627,0.9404094755017454,0.9234018946458662,1.0888701410041541
6,ALB,42,6665.4,7133.13,7133.13,MEDIUM>SOFT,SOFT,42,2,-3.1666666666666714,0.1563333333333503,-3.3230000000000217,"ALO,RUS,PIA,PER,LIN",5,0.5299999999999869,-3.8530000000000086,1.3796666666666797,,,79.66866666666667,82.83533333333334,1,42.0,0.5384615384615384,78,8,0.2274999999999991,0.0,-0.1200000000000045,-0.1744999999999947,0.0463571428571439,0.0463571428571439,0.0022463049967456,0.0238155839585802,0.0238155839585802,0.4269999999999925,-0.1939999999999884,0,1,0,79.851,-0.0035401986272773,0.0,-0.1823333333333323,0.1556250000000005,-0.2930000000000063,1.2039999999999935,-0.0225415588985637,7.0,10.0,42.8,23.9,0.1999999999999957,0,0,59.5,0.6,0.0,0.0,20.0,1,0.0,13.103999999999996,0.0,6.728628613084702,43,1,MEDIUM,79.851,0.0273333333333312,-0.0110000000000051,5.0,37.0,-0.253582,1,1.1701612903225813,1.3215897466226132,1.8777373550317618,1.5487340272607326,1.618913970237291,1.3566293213504557,1.3588409860496111,1.1462917558259111,1.0265618584480793,0.9211968803881853,1.2526582810520628,1.0892401713017132,1.2384913645576556,1.0592281557938927,1.190404772565389,1.0013703435355992,1.4719492581952993,1.2540220372201958,1.3547742465604733,1.1525068766782558,1.2491975792127603,1.2642788713014403
6,BOR,42,6722.271,7133.13,7133.13,HARD>MEDIUM,MEDIUM,41,2,4.298999999999992,2.503,1.7959999999999925,"RUS,PER,LIN,SAI,HUL",5,-0.7249999999999943,2.5209999999999866,0.8276666666666586,,,81.32533333333333,77.02633333333334,1,41.0,0.5384615384615384,78,8,0.6219999999999999,1.1310000000000002,-1.1310000000000002,-1.5759999999999934,0.2323333333333319,0.2323333333333319,-0.6818211933880605,0.2843776683386234,0.2843776683386234,1.36399999999999,0.2530000000000001,0,0,1,82.157,1.0587461274509309,-1.1310000000000002,-0.8316666666666634,-1.423249999999996,2.739999999999995,2.1569999999999965,0.0520443350052914,7.0,19.0,42.8,23.9,0.0,0,0,59.5,0.6,0.0,0.0,20.0,1,0.0,12.791999999999996,0.0,6.747586526829315,43,2,HARD,82.157,-0.0750000000000028,-0.25966666666667,5.0,36.0,0.0,1,1.1701612903225813,2.3785704533317995,2.2407316223603626,1.956406212782419,1.9931870094245117,1.752875395871824,1.5631454178566386,1.3714102509875437,1.6064866610766682,1.460265110344118,1.6810877545193879,1.4848210705168436,1.4914828387118435,1.3034785695104432,2.0575181271593785,1.8939974415259482,1.8300797865619642,1.6367104194383326,1.5287757219926617,1.342015234148627,1.8770157542079522,1.7073851937178337
6,LAW,43,6731.984,7210.312,7210.312,MEDIUM>SOFT,SOFT,43,6,1.4820000000000135,-0.5433333333333223,2.025333333333336,"ALO,STR,PER,COL,RUS",5,-0.6829999999999927,2.7083333333333286,2.0093333333333163,,,79.74833333333333,78.26633333333332,1,43.0,0.5512820512820513,78,8,0.1505000000000009,0.6510000000000105,0.0,-0.7850000000000108,0.1184285714285695,0.1184285714285695,-0.2453160667691349,0.0370349441274988,0.0370349441274988,-1.6869999999999976,0.1480000000000103,0,1,0,79.403,0.4096178179360663,-0.6510000000000105,0.345333333333329,-0.4083750000000208,-0.0109999999999956,2.1539999999999964,-0.0813936273010706,7.0,9.0,42.8,23.9,0.0,0,0,59.5,0.6,0.0,0.0,20.0,1,0.0,13.415999999999997,0.0,6.74993119378857,44,1,MEDIUM,79.403,0.2363333333333344,0.1581666666666592,5.0,38.0,-0.3058403333333333,1,1.1701612903225813,1.73953324236977,1.9345126993174149,1.5886112356153201,1.6544585254857367,1.3795149542809773,1.3735432852076217,1.1525202191839237,1.2349669590399097,1.085542569490785,1.2765609557437445,1.090011605241518,1.236303424833171,1.0447303943445063,1.2121289539633815,1.0135953824412531,1.4332045562484304,1.204778138608588,1.3369557796015474,1.1252108273088388,1.2705014762257112,1.2963452791726287
6,GAS,44,6791.199,7289.665,7289.665,MEDIUM>HARD,HARD,44,2,-0.4243333333333368,0.0913333333333383,-0.5156666666666752,"HAD,STR,ALO,HAM,RUS",5,0.9429999999999978,-1.458666666666673,1.8316666666666777,,,78.78066666666666,79.205,1,44.0,0.5641025641025641,78,8,0.1045000000000087,-0.132000000000005,0.0,0.1644999999999896,-0.0465833333333331,-0.0465833333333331,0.1400108862013951,0.0250171652182255,0.0250171652182255,-0.132000000000005,-0.2149999999999963,0,1,0,78.777,-0.2156413022499776,0.132000000000005,0.0036666666666604,0.166000000000011,-0.6329999999999956,1.8400000000000036,0.0716004985515586,7.0,5.0,43.0,23.9,0.2000000000000028,0,0,60.3,1.0,0.0,0.0,20.0,1,0.0,14.08,0.0,6.763884908562435,45,1,MEDIUM,78.777,-0.059666666666672,0.1383333333333402,5.0,39.0,-0.13237,1,1.1701612903225813,1.932709084217076,2.1777581122977,1.8320422784661978,1.771594674778211,1.4860495499581983,1.4103771220758432,1.1792891181893543,1.4760979946875374,1.3255760896305158,1.4496410936379824,1.2581654110577571,1.300612848743568,1.1028121727035747,1.5677842202991363,1.3441204934913467,1.6465743678720322,1.4012974598971153,1.4142941425382132,1.1924919262594598,1.361311185237522,1.2763365420852775
